RUN_ID,CANONICAL_ID,CANONICAL_NAME,FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,MATCHED_ALIASES,SOURCE_CLUSTER,ROLE_SIGNALS,DISCOVERY_CLASS,DIRECT_PATH_COMPONENT,DIRECT_FILENAME,TEXT_IDENTIFIES_F2A,INCOMPLETE_BRANCH_SIGNAL,DOWNSTREAM_REFERENCE_LOCATION,COPY_OR_PROVENANCE_LOCATION,F2A_EVIDENCE_SCORE
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_ACTIVE_SCORE_PRE_ADJUDICATION_AUDIT\WF2_FINAL_ADJUDICATION_TECHNICAL_FAILURE_01_MISSING_PYARROW.txt,WF2_FINAL_ADJUDICATION_TECHNICAL_FAILURE_01_MISSING_PYARROW.txt,.txt,2530,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_ACTIVE_SCORE_PRE_ADJUDICATION_AUDIT\WF2_PASSIVE_ADJUDICATION_TECHNICAL_FAILURE_02_SKLEARN_MISMATCH.txt,WF2_PASSIVE_ADJUDICATION_TECHNICAL_FAILURE_02_SKLEARN_MISMATCH.txt,.txt,3390,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\01_PROTOCOL\WF2_ACTIVE_CAUSAL_R1_DECISION_RULES.json,WF2_ACTIVE_CAUSAL_R1_DECISION_RULES.json,.json,3908,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\00_FOUNDATION_FROZEN\SOURCE_RECORDS\WF2_A_PREREGISTRATION.txt,WF2_A_PREREGISTRATION.txt,.txt,775,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,PROTOCOL,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\00_FOUNDATION_FROZEN\SOURCE_RECORDS\WF2_A_PROSPECTIVE_SET_FREEZE.txt,WF2_A_PROSPECTIVE_SET_FREEZE.txt,.txt,332,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\00_FOUNDATION_FROZEN\WF2_A_FROZEN_40_MATCHED_PAIRS.jsonl,WF2_A_FROZEN_40_MATCHED_PAIRS.jsonl,.jsonl,14870521,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\04_RAW\ACTIVE_CAUSAL_TECHNICAL_PARSE_FAILURES_PRE_RETRY\WF2_ACTIVE_PARSE_FAILURE_RETRY_FREEZE.txt,WF2_ACTIVE_PARSE_FAILURE_RETRY_FREEZE.txt,.txt,445,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\04_RAW\ACTIVE_CAUSAL_TECHNICAL_PARSE_FAILURES_RETRY_02\WF2_ACTIVE_PARSE_FAILURE_RETRY_02_FREEZE.txt,WF2_ACTIVE_PARSE_FAILURE_RETRY_02_FREEZE.txt,.txt,390,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\07_ADJUDICATION\WF2_ACTIVE_CAUSAL_R1_ADJUDICATION.json,WF2_ACTIVE_CAUSAL_R1_ADJUDICATION.json,.json,3137,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\08_FINAL_FREEZE\ACTIVE_RAW_FREEZE\WF2_ACTIVE_1680_FINAL_SHA256.csv,WF2_ACTIVE_1680_FINAL_SHA256.csv,.csv,216770,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\08_FINAL_FREEZE\ACTIVE_RAW_FREEZE\WF2_ACTIVE_FINAL_PARSE_VALID_FREEZE_RECORD.txt,WF2_ACTIVE_FINAL_PARSE_VALID_FREEZE_RECORD.txt,.txt,644,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\08_FINAL_FREEZE\ACTIVE_RAW_FREEZE\WF2_ACTIVE_PARSE_AUDIT_FINAL.csv,WF2_ACTIVE_PARSE_AUDIT_FINAL.csv,.csv,328205,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\08_FINAL_FREEZE\ADJUDICATION\WF2_ACTIVE_CAUSAL_R1_ADJUDICATION.json,WF2_ACTIVE_CAUSAL_R1_ADJUDICATION.json,.json,3137,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\08_FINAL_FREEZE\PROTOCOL\WF2_ACTIVE_CAUSAL_R1_DECISION_RULES.json,WF2_ACTIVE_CAUSAL_R1_DECISION_RULES.json,.json,3908,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,AUTHORITY,PRIMARY_CANDIDATE,False,False,False,False,True,False,-30
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\reference\WINDOW12_DETERMINISTIC_FEATURES.csv,WINDOW12_DETERMINISTIC_FEATURES.csv,.csv,352220,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,RESULT,PRIMARY_CANDIDATE,False,False,False,False,True,False,-32
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\reference\WINDOW8_DETERMINISTIC_FEATURES.csv,WINDOW8_DETERMINISTIC_FEATURES.csv,.csv,389941,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,RESULT,PRIMARY_CANDIDATE,False,False,False,False,True,False,-32
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_ACTIVE_SCORE_PRE_ADJUDICATION_AUDIT\WF2_ACTIVE_CAUSAL_SCORE_R1_CONSOLE.txt,WF2_ACTIVE_CAUSAL_SCORE_R1_CONSOLE.txt,.txt,6280,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,RESULT,PRIMARY_CANDIDATE,False,False,False,False,True,False,-32
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\05_OUTPUTS\ACTIVE_CAUSAL\WF2_ACTIVE_CAUSAL_FEATURES.csv,WF2_ACTIVE_CAUSAL_FEATURES.csv,.csv,408237,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,RESULT,PRIMARY_CANDIDATE,False,False,False,False,True,False,-32
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\08_FINAL_FREEZE\OUTPUTS\ACTIVE_CAUSAL\WF2_ACTIVE_CAUSAL_FEATURES.csv,WF2_ACTIVE_CAUSAL_FEATURES.csv,.csv,408237,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,RESULT,PRIMARY_CANDIDATE,False,False,False,False,True,False,-32
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\08_FINAL_FREEZE\SCORING_AUDIT\WF2_ACTIVE_CAUSAL_SCORE_R1_CONSOLE.txt,WF2_ACTIVE_CAUSAL_SCORE_R1_CONSOLE.txt,.txt,6280,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,RESULT,PRIMARY_CANDIDATE,False,False,False,False,True,False,-32
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\F1_FINAL_COMPLETE\F1_FINAL_FREEZE\06_F2_AUTHORIZATION.txt,06_F2_AUTHORIZATION.txt,.txt,388,f2_a,C:\RSOS\F1_FINAL_COMPLETE,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\06_F2_AUTHORIZATION.txt,06_F2_AUTHORIZATION.txt,.txt,388,f2_a,C:\RSOS\F1_FINAL_LOCAL,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\POSTRUN_PARSE_AUDIT\WF2_ACTIVE_BAD_PARSE_FILES.txt,WF2_ACTIVE_BAD_PARSE_FILES.txt,.txt,0,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\POSTRUN_PARSE_AUDIT\WF2_ACTIVE_PARSE_AUDIT.csv,WF2_ACTIVE_PARSE_AUDIT.csv,.csv,328205,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\POSTRUN_VALIDATION_AUDIT\WF2_ACTIVE_VALIDATION_AUDIT.csv,WF2_ACTIVE_VALIDATION_AUDIT.csv,.csv,179155,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\fixtures\PARITY_FIXTURES.jsonl,PARITY_FIXTURES.jsonl,.jsonl,2175259,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\fixtures\WINDOW12_PARITY_EXPECTED.csv,WINDOW12_PARITY_EXPECTED.csv,.csv,1801,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\fixtures\WINDOW8_PARITY_EXPECTED.csv,WINDOW8_PARITY_EXPECTED.csv,.csv,1722,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\JOINT_MULTILAYER_V2.joblib,JOINT_MULTILAYER_V2.joblib,.joblib,5117,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\OPERATOR_RELATIONAL_V2.joblib,OPERATOR_RELATIONAL_V2.joblib,.joblib,3725,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\R1_COMPATIBLE.joblib,R1_COMPATIBLE.joblib,.joblib,2333,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\SURFACE_FREE.joblib,SURFACE_FREE.joblib,.joblib,2989,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\WINDOW12_DETERMINISTIC_V2.joblib,WINDOW12_DETERMINISTIC_V2.joblib,.joblib,4093,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\frozen_models\WINDOW8_DETERMINISTIC_V2.joblib,WINDOW8_DETERMINISTIC_V2.joblib,.joblib,4077,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\02_FROZEN_SIGNATURE\DETECTOR_PACKAGE\README.txt,README.txt,.txt,743,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\PRECONSOLIDATION\RSOS_EXPERIMENTS_WF2_A_PROSPECTIVE_FROZEN_SIGNATURE\07_OUTPUT\PROSPECTIVE_SOURCE_DISCOVERY.txt,PROSPECTIVE_SOURCE_DISCOVERY.txt,.txt,27462,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_A_PRECONSOLIDATION_MIGRATION_RECORD.txt,WF2_A_PRECONSOLIDATION_MIGRATION_RECORD.txt,.txt,1151,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_ACTIVE_SCORE_PRE_ADJUDICATION_AUDIT\WF2_AUDIT_MODEL_SKLEARN_VERSIONS.py,WF2_AUDIT_MODEL_SKLEARN_VERSIONS.py,.py,786,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_ACTIVE_SCORE_PRE_ADJUDICATION_AUDIT\WF2_MODEL_VERSION_AUDIT_SKLEARN_1_8_0.txt,WF2_MODEL_VERSION_AUDIT_SKLEARN_1_8_0.txt,.txt,2902,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_ACTIVE_SCORE_PRE_ADJUDICATION_AUDIT\WF2_MODEL_VERSION_AUDIT_SKLEARN_1_9_1.txt,WF2_MODEL_VERSION_AUDIT_SKLEARN_1_9_1.txt,.txt,1750,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_ACTIVE_SCORE_PRE_ADJUDICATION_AUDIT\WF2_PASSIVE_ENV_REQUIREMENTS.txt,WF2_PASSIVE_ENV_REQUIREMENTS.txt,.txt,117,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_ACTIVE_SCORE_PRE_ADJUDICATION_AUDIT\WF2_TEST_PASSIVE_MODEL_PARITY.py,WF2_TEST_PASSIVE_MODEL_PARITY.py,.py,618,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\00_CONTROL\WF2_ACTIVE_SCORE_PRE_ADJUDICATION_AUDIT\WF2_VALIDATION_CONTRACT_AUDIT_SHA256.csv,WF2_VALIDATION_CONTRACT_AUDIT_SHA256.csv,.csv,648,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\02_INPUTS\02_ACTIVE_CAUSAL_PLAN\WF2_ACTIVE_CAUSAL_EXECUTION_PLAN.jsonl,WF2_ACTIVE_CAUSAL_EXECUTION_PLAN.jsonl,.jsonl,523580,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
RUN-009,CAN-F2-A,F2-A - Incomplete Earlier Branch,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION\04_RAW\ACTIVE_CAUSAL_TECHNICAL_PARSE_FAILURES_PRE_RETRY\WF2_ACTIVE_PARSE_FAILURES_PRE_RETRY_SHA256.csv,WF2_ACTIVE_PARSE_FAILURES_PRE_RETRY_SHA256.csv,.csv,4354,f2_a,C:\RSOS\RSOS_EXPERIMENTS_WF2_PROSPECTIVE_CROSS_SYSTEM_CONFIRMATION,OTHER,PRIMARY_CANDIDATE,False,False,False,False,True,False,-40
