SOURCE_FAMILY,AUTHORITY_ROLE,CATEGORY,FILE_NAME,FULL_PATH,EXTENSION,ROW_COUNT,COLUMN_COUNT,COLUMNS,ID_COLUMNS,TIME_COLUMNS,CONTROL_COLUMNS,FEATURE_COLUMNS,POPULATION_ID_COLUMNS,V15_CANDIDATE_SCORE,ERROR
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,WINDOW8_PARITY_EXPECTED.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\fixtures\WINDOW8_PARITY_EXPECTED.csv,.csv,,54,conversation_id|y|partition|UPPERCASE_RATIO|DIGIT_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION|RECURSION_FIRST|SEM_ORDER|ORDER_FIRST|SEM_CONDITIONAL|CONDITIONAL_FIRST|SEM_PRESERVE|PRESERVE_FIRST|SEM_SWITCH|SWITCH_FIRST|SEM_TERMINAL|TERMINAL_FIRST|SEM_META|META_FIRST|SEM_CONTROL|CONTROL_FIRST|SEM_CAUSAL|CAUSAL_FIRST|SEM_RELATION|RELATION_FIRST|SEM_REFERENCE|REFERENCE_FIRST|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|WINDOW_CHAR_MEDIAN|WINDOW_COUNT,conversation_id,,SEM_CONTROL|CONTROL_FIRST,PARAGRAPHS_PER_TURN|SEM_RELATION|RELATION_FIRST,conversation_id,10,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,WINDOW12_DETERMINISTIC_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\WINDOW12_DETERMINISTIC_FEATURES.csv,.csv,,54,conversation_id|y|partition|UPPERCASE_RATIO|DIGIT_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION|RECURSION_FIRST|SEM_ORDER|ORDER_FIRST|SEM_CONDITIONAL|CONDITIONAL_FIRST|SEM_PRESERVE|PRESERVE_FIRST|SEM_SWITCH|SWITCH_FIRST|SEM_TERMINAL|TERMINAL_FIRST|SEM_META|META_FIRST|SEM_CONTROL|CONTROL_FIRST|SEM_CAUSAL|CAUSAL_FIRST|SEM_RELATION|RELATION_FIRST|SEM_REFERENCE|REFERENCE_FIRST|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|WINDOW_CHAR_MEDIAN|WINDOW_COUNT,conversation_id,,SEM_CONTROL|CONTROL_FIRST,PARAGRAPHS_PER_TURN|SEM_RELATION|RELATION_FIRST,conversation_id,10,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,WINDOW8_DETERMINISTIC_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\WINDOW8_DETERMINISTIC_FEATURES.csv,.csv,,54,conversation_id|y|partition|UPPERCASE_RATIO|DIGIT_RATIO|USER_CHAR_SHARE|MEAN_MAX_TURN_RATIO|PARAGRAPHS_PER_TURN|CODE_FENCES_PER_1K_CHAR|HEADERS_PER_1K_CHAR|LIST_ITEMS_PER_1K_CHAR|COLONS_PER_1K_CHAR|BRACKETS_PER_1K_CHAR|ROLE_ALTERNATION_RATIO|USER_ASSISTANT_CHAR_RATIO|TURN_CHAR_CV|TURN_LENGTH_SLOPE|QUESTION_PER_1K_CHAR|EXCLAM_PER_1K_CHAR|ARROW_PER_1K_CHAR|EQUAL_PER_1K_CHAR|SEMICOLON_PER_1K_CHAR|PIPE_PER_1K_CHAR|NUMBERED_LIST_PER_1K_CHAR|NESTED_LIST_PER_1K_CHAR|HEADER_LEVEL_MEAN|HEADER_LEVEL_MAX|SEM_RECURSION|RECURSION_FIRST|SEM_ORDER|ORDER_FIRST|SEM_CONDITIONAL|CONDITIONAL_FIRST|SEM_PRESERVE|PRESERVE_FIRST|SEM_SWITCH|SWITCH_FIRST|SEM_TERMINAL|TERMINAL_FIRST|SEM_META|META_FIRST|SEM_CONTROL|CONTROL_FIRST|SEM_CAUSAL|CAUSAL_FIRST|SEM_RELATION|RELATION_FIRST|SEM_REFERENCE|REFERENCE_FIRST|RESPONSE_EXPANSION_RATIO|USER_LENGTH_SLOPE|ASSISTANT_LENGTH_SLOPE|WINDOW_CHAR_MEDIAN|WINDOW_COUNT,conversation_id,,SEM_CONTROL|CONTROL_FIRST,PARAGRAPHS_PER_TURN|SEM_RELATION|RELATION_FIRST,conversation_id,10,
F1,ZIP_ENTRY,ARCHIVE_ENTRY,F1_BLIND_FEATURE_RELATION_GRAPH_PREHOLDOUT.csv,C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_DEV_LMARENA_BLIND_R1.zip::02_BLIND_DISCOVERY/F1_BLIND_FEATURE_RELATION_GRAPH_PREHOLDOUT.csv,.csv,,,,,,,,,10,
F1,ZIP_ENTRY,ARCHIVE_ENTRY,F1_FEATURE_RELATION_GRAPH_HOLDOUT.csv,C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_DEV_LMARENA_BLIND_R1.zip::04_DEVELOPMENT_HOLDOUT/F1_FEATURE_RELATION_GRAPH_HOLDOUT.csv,.csv,,,,,,,,,10,
F1,ZIP_ENTRY,ARCHIVE_ENTRY,GRAPH_FINGERPRINT_COLLISIONS.csv,C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\01_FROZEN_EVIDENCE_ARCHIVES\F1_DEV_R5_V12_SPECIFICITY_OPERATOR_COMPLETE.zip::01_GRAPH_SPECIFICITY/GRAPH_FINGERPRINT_COLLISIONS.csv,.csv,,,,,,,,,10,
WF1-A,ZIP_ENTRY,ARCHIVE_ENTRY,06_RESPONSE_GRAPH_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip::S2A_GROUP_COMPLETE/06_RESPONSE_GRAPH_FEATURES.csv,.csv,,,,,,,,,10,
WF1-A,ZIP_ENTRY,ARCHIVE_ENTRY,07_SEED_LEVEL_GRAPH_VECTOR.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip::S2A_GROUP_COMPLETE/07_SEED_LEVEL_GRAPH_VECTOR.csv,.csv,,,,,,,,,10,
WF1-A,ZIP_ENTRY,ARCHIVE_ENTRY,06_RESPONSE_GRAPH_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip::S2B_SEED_COMPLETE/06_RESPONSE_GRAPH_FEATURES.csv,.csv,,,,,,,,,10,
WF1-A,ZIP_ENTRY,ARCHIVE_ENTRY,07_SEED_LEVEL_GRAPH_VECTOR.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429.zip::S2B_SEED_COMPLETE/07_SEED_LEVEL_GRAPH_VECTOR.csv,.csv,,,,,,,,,10,
V11,CLEAN_REPAIRED_AUTHORITY,OTHER_ELIGIBLE,03_FROZEN_SPECIFICATION.json,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_CLEAN\03_FROZEN_SPECIFICATION.json,.json,,15,classifier|conditions|confirmatory_contrasts|expected_calls|experiment|fingerprint_features|interpretation_boundary|master_seed|model|multiple_testing|n_reps|n_seeds|partitions|permutation_test|primary_unit,,,classifier,fingerprint_features,,8,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,02_MISSINGNESS_PRIMARY_IMPACT_MAP.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\02_MISSINGNESS_PRIMARY_IMPACT_MAP.csv,.csv,,3,CONDITION|PERSISTENT_MISSING|EDGE_OR_HARD_CONTROL_ROLE,,,EDGE_OR_HARD_CONTROL_ROLE,EDGE_OR_HARD_CONTROL_ROLE,,8,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,16_FINAL_SUMMARY.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\16_FINAL_SUMMARY.json,.json,,15,experiment|completed_utc|model|classification|primary_strong_gate|hard_control_auc|pure9_delete|pure8_reverse|specificity_all_three|surface_invariance_all_three|replicated_pure_edges|switch_linked_delete_indexes|switch_linked_reverse_indexes|model_native_proxy|interpretation_boundary,,,classification|hard_control_auc,replicated_pure_edges,,8,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,16_FINAL_SUMMARY.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\16_FINAL_SUMMARY.json,.json,,15,experiment|completed_utc|model|classification|primary_strong_gate|hard_control_auc|pure9_delete|pure8_reverse|specificity_all_three|surface_invariance_all_three|replicated_pure_edges|switch_linked_delete_indexes|switch_linked_reverse_indexes|model_native_proxy|interpretation_boundary,,,classification|hard_control_auc,replicated_pure_edges,,8,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,16_FINAL_SUMMARY.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\CORROBORATION_S2A\16_FINAL_SUMMARY.json,.json,,15,experiment|completed_utc|model|classification|primary_strong_gate|hard_control_auc|pure9_delete|pure8_reverse|specificity_all_three|surface_invariance_all_three|replicated_pure_edges|switch_linked_delete_indexes|switch_linked_reverse_indexes|model_native_proxy|interpretation_boundary,,,classification|hard_control_auc,replicated_pure_edges,,8,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,16_FINAL_SUMMARY.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\03_SIGNATURE_FREEZE\PRIMARY_S2B\16_FINAL_SUMMARY.json,.json,,15,experiment|completed_utc|model|classification|primary_strong_gate|hard_control_auc|pure9_delete|pure8_reverse|specificity_all_three|surface_invariance_all_three|replicated_pure_edges|switch_linked_delete_indexes|switch_linked_reverse_indexes|model_native_proxy|interpretation_boundary,,,classification|hard_control_auc,replicated_pure_edges,,8,
WF1-P0,COMPLETED_EXPERIMENT_ROOT,STRUCTURAL_REPRESENTATION,10_DISCOVERY_FEATURE_EFFECTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_P0_HISTORICAL_CORPUS_BRIDGE\OUTPUT\10_DISCOVERY_FEATURE_EFFECTS.csv,.csv,,8,comparison|feature|n_positive|n_control|mean_positive|mean_control|cohen_d|abs_d,,,n_control|mean_control,feature,,8,
WF1-P0,COMPLETED_EXPERIMENT_ROOT,STRUCTURAL_REPRESENTATION,12_TOP50_DISCOVERY_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_P0_HISTORICAL_CORPUS_BRIDGE\OUTPUT\12_TOP50_DISCOVERY_FEATURES.csv,.csv,,8,comparison|feature|n_positive|n_control|mean_positive|mean_control|cohen_d|abs_d,,,n_control|mean_control,feature,,8,
F1,FINAL_AUTHORITY_ROOT,AUTHORITY_RECORD,07_CHAIN_OF_CUSTODY.json,C:\RSOS\F1_FINAL_LOCAL\F1_FINAL_FREEZE\07_CHAIN_OF_CUSTODY.json,.json,,8,freeze_name|freeze_timestamp_utc|classification|source_archives|reserved_f2_data_read_in_f1|reserved_f2_data|next_stage|immutability_rule,,freeze_timestamp_utc|next_stage,classification,,,7,
V11,CLEAN_REPAIRED_AUTHORITY,OTHER_ELIGIBLE,08_CONDITION_RESULTS.csv,C:\RSOS\V11_STRUCTURAL_METRIC_REPAIR\V6_CLEAN\08_CONDITION_RESULTS.csv,.csv,,7,condition|N|mean_fingerprint|median_fingerprint|sd_fingerprint|mean_output_tokens|mean_latency,,mean_latency,,mean_fingerprint|median_fingerprint|sd_fingerprint,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,03_S2_OUTCOME_COMPARISON.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\03_S2_OUTCOME_COMPARISON.csv,.csv,,19,SCENARIO|SEEDS|DEV|CONF|HOLD|OBSERVED_MAIN_CELLS|CLASSIFICATION|PRIMARY_STRONG_GATE|HARD_AUC_CONFIRMATION|HARD_AUC_FINAL|PURE9_DELETE_CONF_EXCESS|PURE9_DELETE_CONF_HOLM_P|PURE9_DELETE_FINAL_EXCESS|PURE9_DELETE_FINAL_HOLM_P|PURE8_REVERSE_CONF_EXCESS|PURE8_REVERSE_CONF_HOLM_P|PURE8_REVERSE_FINAL_EXCESS|PURE8_REVERSE_FINAL_HOLM_P|NATIVE_TRIANGULATED,,NATIVE_TRIANGULATED,CLASSIFICATION,,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,06_RESPONSE_GRAPH_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\06_RESPONSE_GRAPH_FEATURES.csv,.csv,,32,SEED|CONDITION|SEQ_ACTIVE_EDGE_COHERENCE|PLUS_SEQ_COHERENCE|PLUS_REACHABILITY|MINUS_SEQ_CONFLICT|CODE_SEQ_COHERENCE|CODE_CONNECTEDNESS|FINAL_RECIPROCITY|FINAL_SCC_COUNT|FINAL_LARGEST_SCC_FRAC|FINAL_TRANSITIVITY|FINAL_IN_DEGREE_SD|FINAL_OUT_DEGREE_SD|FINAL_SPECTRAL_RADIUS|FINAL_TWO_CYCLES|FINAL_THREE_CYCLES|FINAL_REACHABILITY_FRAC|FINAL_MEAN_REACHABLE_PATH|ORDER_FIDELITY|K_EXACT|K_JACCARD|S_EXACT|S_APPLIED_SCORE|K_INCIDENT_RETENTION|Z_EXACT|Z_FINAL_SINKNESS|Z_SEQUENCE_POSITION|REP|CELL_KEY|OUTPUT_TOKENS_DIAGNOSTIC|LATENCY_SECONDS_DIAGNOSTIC,,LATENCY_SECONDS_DIAGNOSTIC,,SEQ_ACTIVE_EDGE_COHERENCE|S_APPLIED_SCORE,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,07_SEED_LEVEL_GRAPH_VECTOR.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\07_SEED_LEVEL_GRAPH_VECTOR.csv,.csv,,30,SEED|CONDITION|SEQ_ACTIVE_EDGE_COHERENCE|PLUS_SEQ_COHERENCE|PLUS_REACHABILITY|MINUS_SEQ_CONFLICT|CODE_SEQ_COHERENCE|CODE_CONNECTEDNESS|FINAL_RECIPROCITY|FINAL_SCC_COUNT|FINAL_LARGEST_SCC_FRAC|FINAL_TRANSITIVITY|FINAL_IN_DEGREE_SD|FINAL_OUT_DEGREE_SD|FINAL_SPECTRAL_RADIUS|FINAL_TWO_CYCLES|FINAL_THREE_CYCLES|FINAL_REACHABILITY_FRAC|FINAL_MEAN_REACHABLE_PATH|ORDER_FIDELITY|K_EXACT|K_JACCARD|S_EXACT|S_APPLIED_SCORE|K_INCIDENT_RETENTION|Z_EXACT|Z_FINAL_SINKNESS|Z_SEQUENCE_POSITION|OUTPUT_TOKENS_DIAGNOSTIC|LATENCY_SECONDS_DIAGNOSTIC,,LATENCY_SECONDS_DIAGNOSTIC,,SEQ_ACTIVE_EDGE_COHERENCE|S_APPLIED_SCORE,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,06_RESPONSE_GRAPH_FEATURES.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\06_RESPONSE_GRAPH_FEATURES.csv,.csv,,32,SEED|CONDITION|SEQ_ACTIVE_EDGE_COHERENCE|PLUS_SEQ_COHERENCE|PLUS_REACHABILITY|MINUS_SEQ_CONFLICT|CODE_SEQ_COHERENCE|CODE_CONNECTEDNESS|FINAL_RECIPROCITY|FINAL_SCC_COUNT|FINAL_LARGEST_SCC_FRAC|FINAL_TRANSITIVITY|FINAL_IN_DEGREE_SD|FINAL_OUT_DEGREE_SD|FINAL_SPECTRAL_RADIUS|FINAL_TWO_CYCLES|FINAL_THREE_CYCLES|FINAL_REACHABILITY_FRAC|FINAL_MEAN_REACHABLE_PATH|ORDER_FIDELITY|K_EXACT|K_JACCARD|S_EXACT|S_APPLIED_SCORE|K_INCIDENT_RETENTION|Z_EXACT|Z_FINAL_SINKNESS|Z_SEQUENCE_POSITION|REP|CELL_KEY|OUTPUT_TOKENS_DIAGNOSTIC|LATENCY_SECONDS_DIAGNOSTIC,,LATENCY_SECONDS_DIAGNOSTIC,,SEQ_ACTIVE_EDGE_COHERENCE|S_APPLIED_SCORE,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,07_SEED_LEVEL_GRAPH_VECTOR.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\07_SEED_LEVEL_GRAPH_VECTOR.csv,.csv,,30,SEED|CONDITION|SEQ_ACTIVE_EDGE_COHERENCE|PLUS_SEQ_COHERENCE|PLUS_REACHABILITY|MINUS_SEQ_CONFLICT|CODE_SEQ_COHERENCE|CODE_CONNECTEDNESS|FINAL_RECIPROCITY|FINAL_SCC_COUNT|FINAL_LARGEST_SCC_FRAC|FINAL_TRANSITIVITY|FINAL_IN_DEGREE_SD|FINAL_OUT_DEGREE_SD|FINAL_SPECTRAL_RADIUS|FINAL_TWO_CYCLES|FINAL_THREE_CYCLES|FINAL_REACHABILITY_FRAC|FINAL_MEAN_REACHABLE_PATH|ORDER_FIDELITY|K_EXACT|K_JACCARD|S_EXACT|S_APPLIED_SCORE|K_INCIDENT_RETENTION|Z_EXACT|Z_FINAL_SINKNESS|Z_SEQUENCE_POSITION|OUTPUT_TOKENS_DIAGNOSTIC|LATENCY_SECONDS_DIAGNOSTIC,,LATENCY_SECONDS_DIAGNOSTIC,,SEQ_ACTIVE_EDGE_COHERENCE|S_APPLIED_SCORE,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00C_NATIVE_SMOKE_TEST.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\00C_NATIVE_SMOKE_TEST.json,.json,,11,ok|attempt|attempt_failures|latency|text|parsed|labels|input_tokens|output_tokens|raw|prompt,,latency,labels,,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_RAW.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\INPUTS\V12_ORIGINAL_RESULTS\26_NATIVE_RAW.jsonl,.jsonl,,16,cell_key|seed|frame|rep|status|attempt|attempt_failures|utc|prompt_sha256|text_sha256|text|parsed|labels|latency_seconds|input_tokens|output_tokens,,latency_seconds,labels,,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,00C_NATIVE_SMOKE_TEST.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\00C_NATIVE_SMOKE_TEST.json,.json,,11,ok|attempt|attempt_failures|latency|text|parsed|labels|input_tokens|output_tokens|raw|prompt,,latency,labels,,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,26_NATIVE_RAW.jsonl,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\OUTPUT\26_NATIVE_RAW.jsonl,.jsonl,,16,cell_key|seed|frame|rep|status|attempt|attempt_failures|utc|prompt_sha256|text_sha256|text|parsed|labels|latency_seconds|input_tokens|output_tokens,,latency_seconds,labels,,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,F2_BR2_FROZEN_SPEC.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\F2_BR2_FROZEN_SPEC.json,.json,,19,experiment|seed|scientific_role|external_data_prohibition|chronology_utc|eligibility|blinding|operator_repair|operator_categories|model|threshold|primary_models|legacy_preservation|parity_gate|expected_usable_counts|window_tests|genealogy_null_reps|bootstrap_reps|note,,chronology_utc|operator_repair|operator_categories,,operator_repair|operator_categories,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,FROZEN_FEATURE_SETS.json,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\04_RUNNER\F2_B_FROZEN_PASSIVE_BASELINE\reference\FROZEN_FEATURE_SETS.json,.json,,4,SURFACE_FREE|OPERATOR_RELATIONAL|JOINT_MULTILAYER|R1_COMPATIBLE,,OPERATOR_RELATIONAL,,OPERATOR_RELATIONAL|R1_COMPATIBLE,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,RARITY_AND_TOLERANCE_RESULTS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\03_GEOMETRY\RARITY_AND_TOLERANCE_RESULTS.csv,.csv,,11,POPULATION|MEASURE|REFERENCE|THRESHOLD|N_EXTERNAL|MATCHES|FRACTION|CI_LOW|CI_HIGH|ONE_IN|LINEAGE_ACTUAL_COVERAGE,,LINEAGE_ACTUAL_COVERAGE,LINEAGE_ACTUAL_COVERAGE,,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,NEAREST250_MAHALANOBIS.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_MAHALANOBIS.csv,.csv,,15,BLIND_EXTERNAL_ID|SHARD|ROW_IN_SHARD|MODEL|LANGUAGE|raw_chars|raw_turns|SYSTEM_NAME_HITS|JOINT_MARGIN|OPERATOR_MARGIN|MAHALANOBIS|KNN5_DISTANCE|CENTROID_COSINE|COMPOSITE_MEDIAN_Z|COMPOSITE_MIN_Z,,OPERATOR_MARGIN,,OPERATOR_MARGIN,,7,
WF1-A,CORRECTIVE_EXPERIMENT_ROOT,RELATIONAL_TOPOLOGICAL,NEAREST250_STRICT_COMPOSITE.csv,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\WF1_B_EXTERNAL_POPULATION_PARQUET\07_OUTPUT\FRESH_SHARD14_CONFIRMATION_R3\06_NEAREST\NEAREST250_STRICT_COMPOSITE.csv,.csv,,15,BLIND_EXTERNAL_ID|SHARD|ROW_IN_SHARD|MODEL|LANGUAGE|raw_chars|raw_turns|SYSTEM_NAME_HITS|JOINT_MARGIN|OPERATOR_MARGIN|MAHALANOBIS|KNN5_DISTANCE|CENTROID_COSINE|COMPOSITE_MEDIAN_Z|COMPOSITE_MIN_Z,,OPERATOR_MARGIN,,OPERATOR_MARGIN,,7,
